Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NPL,2015-01-01,2015-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.090000,I
NPL,2016-01-01,2016-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,101.020000,I
NPL,2017-01-01,2017-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,110.110000,I
NPL,2018-01-01,2018-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,146.090000,I
NPL,2019-01-01,2019-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,146.680000,I
NPL,2020-01-01,2020-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,153.340000,I
NPL,2021-01-01,2021-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,175.640000,I
NPL,2022-01-01,2022-12-31,149,'524,Nepal,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,141.430000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,20622.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,22855.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,19949.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,21775.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,25119.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,22936.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,24541.000000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,40692.800000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,53714.500000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,52900.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,41100.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,49240.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,49830.900000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,50428.800000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,50897.100000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,55477.800000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,20622.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,22855.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,19949.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,21775.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,25119.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,22936.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,24541.000000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,40692.800000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,53714.500000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,52900.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,41100.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,49240.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,49830.900000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,50428.800000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,50897.100000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,55477.800000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,275.100000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,293.500000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,262.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,295.600000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,352.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,315.200000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,369.500000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,524.600000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,733.200000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,714.700000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,482.200000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,529.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,510.800000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,492.400000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,474.000000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,526,'01343,Apricots,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,530.800000,A
NPL,1991-01-01,1991-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,44.170000,I
NPL,1992-01-01,1992-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,36.940000,I
NPL,1993-01-01,1993-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,37.400000,I
NPL,1994-01-01,1994-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,39.150000,I
NPL,1995-01-01,1995-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,41.040000,I
NPL,1996-01-01,1996-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,40.260000,I
NPL,1997-01-01,1997-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,41.900000,I
NPL,1998-01-01,1998-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,39.480000,I
NPL,1999-01-01,1999-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,41.230000,I
NPL,2000-01-01,2000-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,42.360000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,40.930000,I
NPL,2002-01-01,2002-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,45.360000,I
NPL,2003-01-01,2003-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,39.590000,I
NPL,2004-01-01,2004-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,43.220000,I
NPL,2005-01-01,2005-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,49.850000,I
NPL,2006-01-01,2006-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,45.520000,I
NPL,2007-01-01,2007-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,48.710000,I
NPL,2008-01-01,2008-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,54.750000,I
NPL,2009-01-01,2009-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,80.760000,I
NPL,2010-01-01,2010-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,106.610000,I
NPL,2011-01-01,2011-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,104.990000,I
NPL,2012-01-01,2012-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,81.570000,I
NPL,2013-01-01,2013-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,97.730000,I
NPL,2014-01-01,2014-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,98.900000,I
NPL,2015-01-01,2015-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.090000,I
NPL,2016-01-01,2016-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,101.020000,I
NPL,2017-01-01,2017-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,110.110000,I
NPL,2018-01-01,2018-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,117.990000,I
NPL,2019-01-01,2019-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,118.190000,I
NPL,2020-01-01,2020-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,111.260000,I
NPL,2021-01-01,2021-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,115.080000,I
NPL,2022-01-01,2022-12-31,149,'524,Nepal,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,117.060000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,24919.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,26182.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,24788.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,26892.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,25853.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,27500.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,33825.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,52500.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,53500.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,55650.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,56317.800000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,56993.600000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,55490.600000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,54380.800000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,24919.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,26182.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,24788.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,26892.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,25853.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,27500.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,33825.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,52500.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,53500.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,55650.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,56317.800000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,56993.600000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,55490.600000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,54380.800000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,332.500000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,336.200000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,325.600000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,365.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,362.300000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,378.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,509.300000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,709.300000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,627.700000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,597.800000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,577.300000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,556.600000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,516.700000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,520.300000,A
NPL,1991-01-01,1991-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,47.790000,I
NPL,1992-01-01,1992-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,39.970000,I
NPL,1993-01-01,1993-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,40.470000,I
NPL,1994-01-01,1994-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,42.360000,I
NPL,1995-01-01,1995-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,44.400000,I
NPL,1996-01-01,1996-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,43.560000,I
NPL,1997-01-01,1997-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,45.340000,I
NPL,1998-01-01,1998-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,42.710000,I
NPL,1999-01-01,1999-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,44.610000,I
NPL,2000-01-01,2000-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,45.840000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,44.290000,I
NPL,2002-01-01,2002-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,46.530000,I
NPL,2003-01-01,2003-12-31,149,'524,Nepal,226,'01379.01,Areca nuts,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,44.050000,I
